"OBJECTID","ACRES","STATE","FIRE_NAME","YEAR","STARTMONTH","STARTDAY","FIRE_TYPE","LATITUDE","LONGITUDE"
11624,17746,"UT","COVE MOUNTAIN",2006,6,30,"Wildfire",37.373,-113.783
11625,27458,"UT","BULL COMPLEX",2006,6,28,"Wildfire",37.396,-113.957
11626,2349,"UT","CHIPPEAN RIDGE",2006,5,19,"Wildland Fire Use",37.834,-109.623
11627,2491,"UT","BABOON 2",2006,7,12,"Wildfire",38.06,-113.02
11628,1583,"UT","BABOON",2006,7,1,"Wildfire",38.11,-113.049
11629,8104,"UT","BADGER",2006,8,12,"Wildfire",38.14,-113.117
11630,1381,"UT","BLACK BIRD MINE WFU",2006,6,5,"Wildfire",38.456,-112.13
11631,28992,"UT","DOG VALLEY",2006,7,16,"Wildfire",38.691,-112.567
11632,5153,"UT","VALLEY FIRE",2006,9,6,"Wildfire",38.713,-112.675
11633,10366,"UT","TWIN PEAKS",2006,7,18,"Wildfire",38.784,-112.676
11634,1060,"UT","SUNSET CANYON",2006,7,22,"Wildfire",38.852,-112.342
11635,1462,"UT","SOUTH WATER HOLLOW",2006,7,19,"Wildfire",38.861,-111.418
11636,2861,"UT","WESTWATER 2",2006,6,14,"Wildfire",39.043,-109.165
11637,1424,"UT","STONE FACE",2006,6,6,"Wildfire",39.226,-112.75
11638,1680,"UT","HOWELL PEAK",2006,6,30,"Wildfire",39.321,-113.384
11639,9914,"UT","OAK CITY",2006,7,16,"Wildfire",39.334,-112.323
11640,1135,"UT","WILLOW CREEK",2006,5,26,"Wildfire",39.4,-109.635
11641,13680,"UT","DEVILS DEN",2006,8,15,"Wildfire",39.409,-112.265
11642,1514,"UT","DEEP CREEK",2006,8,30,"Wildfire",39.48,-111.83
11643,1714,"UT","SAGE VALLEY",2006,7,12,"Wildfire",39.596,-112.016
11644,1634,"UT","NORTH SAND MOUNTAIN",2006,6,9,"Wildfire",39.733,-112.396
11645,1806,"UT","ELBERTA SOUTH",2006,8,15,"Wildfire",39.898,-111.916
11646,3274,"UT","TUNNEL ROAD",2006,6,13,"Wildfire",39.921,-112.002
11647,1100,"UT","FY07 JFS GRASSHOPPER RX",2006,10,1,"Prescribed Fire",40.224,-112.475
11648,1879,"UT","DUTCH",2006,6,17,"Wildfire",40.244,-113.874
11649,2891,"UT","ST JOHN",2006,7,18,"Wildfire",40.381,-112.481
11650,1054,"UT","HAGEN",2006,8,30,"Wildfire",40.401,-112.689
11651,2388,"UT","SADDLE",2006,8,15,"Wildfire",40.478,-112.412
11652,3753,"UT","8 MILE",2006,8,20,"Wildfire",40.523,-112.865
11653,3355,"UT","SOUTH",2006,7,18,"Wildfire",40.551,-112.722
11654,1389,"UT","POT HOLE",2006,6,23,"Wildfire",40.671,-109.107
11655,1798,"UT","LANDFILL",2006,8,24,"Wildfire",40.849,-112.766
11656,3022,"UT","PILOT",2006,8,15,"Wildfire",41.043,-114.017
11657,4419,"UT","DEATH RIDGE",2006,6,7,"Wildfire",41.171,-112.874
11658,14887,"UT","SCORPIO",2006,6,30,"Wildfire",41.453,-113.231
11659,30094,"UT","HOGUPS",2006,8,8,"Wildfire",41.633,-113.206
11660,1213,"UT","REESE",2006,7,27,"Wildfire",41.705,-112.582
11661,562,"VA","WEST DRUMMOND",2006,4,7,"Wildfire",36.599,-76.497
11662,3300,"VA","BULL MOUNTAIN",2006,4,14,"Wildfire",36.707,-80.198
11663,737,"VA","CHESTNUT",2006,12,1,"Wildfire",37.042,-80.849
11664,725,"VA","SKEGG BRANCH",2006,12,3,"Wildfire",37.262,-82.351
11665,1168,"VA","QUARRY",2006,3,4,"Wildfire",37.406,-79.79
11666,2950,"VA","PEAVINE COMPLEX",2006,12,10,"Wildfire",37.615,-79.347
11667,1145,"VA","UNNAMED",2006,10,1,"Unknown",37.939,-79.516
11668,848,"VA","LEWIS MOUNTAIN",2006,4,4,"Wildfire",38.273,-78.741
11669,1345,"VA","CARDINAL",2006,4,30,"Wildfire",38.677,-78.562
11670,5700,"WA","HATCH GRADE",2006,7,28,"Wildfire",46.02,-118.922
11671,118865,"WA","COLUMBIA COMPLEX",2006,8,21,"Wildfire",46.168,-117.806
11672,2641,"WA","KURBY",2006,8,4,"Wildfire",46.412,-117.134
11673,2454,"WA","ELM ROAD",2006,8,7,"Wildfire",46.42,-118.917
11674,1275,"WA","UNNAMED",2006,8,28,"Unknown",46.48,-118.408
11675,8133,"WA","UNNAMED",2006,8,28,"Unknown",46.482,-118.254
11676,2184,"WA","KONNOWAC PASS",2006,8,7,"Wildfire",46.502,-120.389
11677,4642,"WA","UNNAMED",2006,9,29,"Unknown",46.561,-118.332
11678,2822,"WA","ROCKY FORD",2006,6,28,"Wildfire",47.306,-119.462
11679,1984,"WA","WILLIAMS LAKE RD",2006,9,12,"Wildfire",47.308,-117.888
11680,1070,"WA","POLLALIE",2006,9,4,"Wildfire",47.431,-121.116
11681,1037,"WA","BEAR GULCH II",2006,7,25,"Wildfire",47.501,-123.291
11682,1071,"WA","UNNAMED",2006,10,1,"Wildfire",47.466,-119.438
11683,5717,"WA","HIGHLAND ROAD",2006,9,30,"Wildfire",48.068,-119.481
11684,9044,"WA","TINPAN",2006,7,6,"Wildfire",48.111,-120.699
11685,1141,"WA","MINERAL RIDGE HFR",2006,4,19,"Prescribed Fire",48.221,-119.044
11686,7057,"WA","FLICK CREEK",2006,7,26,"Wildfire",48.295,-120.61
11687,1596,"WA","CAMERON LAKE ROAD",2006,8,22,"Wildfire",48.353,-119.518
11688,1218,"WA","CEDAR CREEK",2006,8,22,"Wildfire",48.526,-120.58
11689,59712,"WA","TRIPOD COMPLEX (TRIPOD)",2006,7,24,"Wildfire",48.532,-119.987
11690,115123,"WA","TRIPOD COMPLEX (SPUR PEAK)",2006,7,3,"Wildfire",48.841,-119.983
11691,1425,"WA","VAN PEAK",2006,9,5,"Wildfire",48.92,-120.276
11692,48862,"WA","TATOOSH COMPLEX",2006,8,22,"Wildfire",48.978,-120.596
11693,1524,"WI","UNNAMED",2006,6,20,"Prescribed Fire",43.523,-88.618
11694,612,"WI","UNNAMED",2006,4,26,"Prescribed Fire",43.583,-88.688
11695,701,"WI","PR 17 RX FIRE",2006,4,4,"Prescribed Fire",44.163,-90.16
11696,966,"WV","RIGHT FORK OF LAUREL CREEK",2006,2,25,"Wildfire",37.813,-82.245
11697,1235,"WY","ISABELLE",2006,6,18,"Wildfire",41.139,-106.082
11698,4581,"WY","SALT WELLS BASIN",2006,10,3,"Prescribed Fire",41.145,-109.077
11699,8040,"WY","TRAILER",2006,8,23,"Wildfire",41.77,-105.215
11700,1027,"WY","SHEEP TRAIL",2006,8,14,"Wildfire",42.08,-110.911
11701,25218,"WY","OLD CHICAGO",2006,7,27,"Wildfire",42.393,-104.743
11702,1216,"WY","ELK MOUNTAIN",2006,8,6,"Wildfire",42.462,-105.364
11703,3063,"WY","POISON SPIDER",2006,8,13,"Wildfire",42.736,-107.16
11704,11686,"WY","JACKSON CANYON",2006,8,14,"Wildfire",42.74,-106.447
11705,11728,"WY","TWENTY MILE",2006,7,16,"Wildfire",42.837,-105.063
11706,1003,"WY","LANCE CREEK",2006,7,23,"Wildfire",42.925,-104.746
11707,1221,"WY","WASHAKIE PARK",2006,8,11,"Wildfire",43.021,-109.014
11708,1064,"WY","WISE FLAT",2006,6,6,"Wildfire",43.034,-109.087
11709,2835,"WY","JIM CREEK WFU",2006,6,26,"Wildfire",43.196,-109.935
11710,2261,"WY","CHEYENNE RIVER",2006,6,12,"Wildfire",43.299,-105.361
11711,1053,"WY","BATTLE MOUNTAIN",2006,8,23,"Wildfire",43.307,-109.953
11712,1038,"WY","HORSE CREEK",2006,8,16,"Wildfire",43.356,-110.61
11713,15379,"WY","SAWMILL",2006,7,18,"Wildfire",43.458,-106.078
11714,17846,"WY","PURDY",2006,8,4,"Wildfire",43.521,-110.009
11715,12294,"WY","OUTLAW 2",2006,8,22,"Wildfire",43.617,-106.97
11716,2892,"WY","LITTLE CANYON CREEK",2006,8,4,"Wildfire",43.736,-107.267
11717,1191,"WY","NOWATER CREEK",2006,8,5,"Wildfire",43.785,-107.737
11718,4455,"WY","CUMMINGS",2006,7,12,"Wildfire",43.819,-104.567
11719,1802,"WY","BACON CREEK",2006,8,20,"Wildfire",43.961,-105.157
11720,1483,"WY","HECHTMAN WFU",2006,8,19,"Prescribed Fire",44.051,-110.794
11721,33490,"WY","LITTLE VENUS",2006,6,19,"Wildfire",44.066,-109.407
11722,14011,"WY","THORN DIVIDE COMPLEX",2006,7,13,"Wildfire",44.493,-104.806
11723,3745,"WY","MAGPIE",2006,7,17,"Prescribed Fire",44.624,-110.715
11724,6260,"WY","HORSE CREEK 2",2006,8,7,"Wildfire",44.761,-105.485
11725,1022,"WY","STINKY",2006,8,15,"Wildfire",44.789,-110.05
11726,4752,"WY","LITTLE POWDER",2006,8,24,"Wildfire",44.847,-105.284
11727,37630,"WY","BUFFALO CREEK",2006,7,13,"Wildfire",44.855,-106.322
11728,46686,"AK","CARIBOU HILLS",2007,6,19,"Wildfire",60.024,-151.197
11729,1986,"AK","SWAN LAKE",2007,7,29,"Prescribed Fire",60.386,-150.438
11730,2489,"AK","KUKA WFU",2007,7,5,"Unknown",61.309,-163.143
11731,3003,"AK","NOYUK",2007,7,5,"Wildland Fire Use",61.387,-162.896
11732,6959,"AK","SU RIVER",2007,6,20,"Wildfire",61.944,-150.21
11733,2115,"AK","HORSEFLY",2007,7,3,"Wildland Fire Use",62.979,-157.734
11734,18142,"AK","LADUE",2007,6,19,"Wildfire",63.234,-140.994
11735,4876,"AK","HAMMER CREEK",2007,6,10,"Wildland Fire Use",63.387,-157.485
11736,7533,"AK","SULUKNA RIVER WFU",2007,5,21,"Wildland Fire Use",63.841,-154.147
11737,14008,"AK","OPERATION BURN BOLIO",2007,5,20,"Prescribed Fire",63.933,-146.328
11738,29836,"AK","LITTLE DELTA",2007,4,29,"Wildfire",64.161,-146.956
11739,1548,"AK","UNNAMED",2007,6,29,"Wildfire",64.444,-150.143
11740,3080,"AK","BIG CREEK",2007,7,5,"Wildfire",64.696,-155.022
11741,20167,"AK","MOOSEHEART",2007,5,23,"Wildfire",64.79,-151.257
11742,4304,"AK","PALDO WFU",2007,6,20,"Wildland Fire Use",64.811,-144.487
11743,9136,"AK","JORDAN CREEK",2007,6,30,"Wildfire",65.248,-151.163
11744,20935,"AK","WOODCHOPPER 2 WFU",2007,6,6,"Wildland Fire Use",65.304,-143.435
11745,3146,"AK","CHARLEY RIVER",2007,7,4,"Wildland Fire Use",65.326,-142.593
11746,2175,"AK","NATION RIVER",2007,6,25,"Wildfire",65.329,-141.584
11747,41717,"AK","COFFEE CAN LAKE",2007,7,5,"Wildland Fire Use",65.33,-156.855
11748,1826,"AK","UNNAMED",2007,7,5,"Wildfire",65.39,-141.233
11749,9980,"AK","HOT SPRINGS CREEK",2007,7,6,"Wildfire",65.455,-153.251
11750,1995,"AK","RAVEN RIDGE WFU",2007,7,1,"Wildland Fire Use",65.463,-150.986
11751,7613,"AK","WEST CRAZY WFU",2007,6,3,"Wildland Fire Use",65.808,-146.002
11752,3079,"AK","PISH RIVER (NORTH & SOUTH)",2007,7,14,"Wildfire",65.995,-164.32
11753,16177,"AK","LITTLE BIG CREEK",2007,7,8,"Wildfire",66.215,-143.795
11754,6957,"AK","RUNT CREEK",2007,7,9,"Wildland Fire Use",66.237,-141.085
11755,2577,"AK","MARTEN ISLAND",2007,6,4,"Wildland Fire Use",66.239,-148.041
11756,1286,"AK","HATDOLITNA HILLS",2007,7,9,"Wildfire",66.295,-153.977
11757,2645,"AK","BIG MOUNTAIN",2007,7,9,"Wildland Fire Use",66.402,-141.598
11758,3274,"AK","LITTLE BLACK",2007,7,8,"Wildfire",66.41,-143.626
11759,18326,"AK","HODZANA RIVER",2007,5,22,"Wildfire",66.664,-149.702
11760,2610,"AK","FORTY-AND-HALF MILE",2007,7,20,"Wildland Fire Use",66.811,-147.614
11761,3289,"AK","BIG BEND",2007,7,9,"Wildfire",66.985,-141.134
11762,2608,"AK","WILD",2007,7,8,"Wildfire",67.008,-151.432
11763,1297,"AK","SHEENJEK",2007,7,11,"Wildland Fire Use",67.097,-144.346
11764,5441,"AK","GRAYLING CREEK",2007,7,8,"Wildfire",67.379,-143.196
11765,1787,"AK","SOUTH COLEEN",2007,7,10,"Wildfire",67.449,-142.709
11766,1009,"AK","ULUKSIAN CREEK",2007,6,4,"Wildland Fire Use",67.952,-160.012
11767,5682,"AK","KONESS RIVER",2007,6,28,"Wildfire",68.113,-144.632
11768,23877,"AK","COLEEN",2007,7,9,"Wildfire",68.297,-142.156
11769,250287,"AK","ANAKTUVUK RIVER",2007,7,16,"Wildfire",69.133,-150.636
11770,3112,"AK","SAGAVANIRKTOK",2007,9,7,"Wildfire",69.465,-148.35
11771,3066,"AL","BAYOU LB",2007,3,25,"Wildfire",30.41,-88.286
11772,989,"AL","WESTERVELT",2007,5,21,"Wildfire",32.58,-88.315
11773,690,"AL","HIGH FALLS",2007,8,18,"Wildfire",33.379,-85.834
11774,758,"AL","SOTERRA-6",2007,6,10,"Wildfire",33.774,-86.161
11775,700,"AL","DUGGER MTN",2007,2,27,"Wildfire",33.893,-85.559
11776,3095,"AL","PENTECOST",2007,3,12,"Wildfire",34.024,-85.676
11777,2285,"AL","WILDCAT BRANCH WFIRE",2007,3,5,"Wildfire",34.414,-85.591
11778,955,"AL","STEVENSON",2007,3,24,"Wildfire",34.887,-85.891
11779,1061,"AR","BOULDIN HOUSE N 3F",2007,3,22,"Prescribed Fire",33.102,-92.185
11780,742,"AR","EAGLE LAKE",2007,3,28,"Unknown",33.127,-92.179
11781,1325,"AR","UNNAMED",2007,3,5,"Prescribed Fire",33.749,-93.635
11782,2925,"AR","UNNAMED",2007,4,9,"Prescribed Fire",33.756,-94.102
11783,1649,"AR","UNNAMED",2007,9,18,"Prescribed Fire",33.806,-93.792
11784,683,"AR","UNNAMED",2007,4,5,"Prescribed Fire",34.444,-93.369
11785,1129,"AR","UNNAMED",2007,2,26,"Prescribed Fire",34.528,-93.87
11786,1672,"AR","UNNAMED",2007,2,21,"Prescribed Fire",34.555,-93.565
11787,2121,"AR","UNNAMED",2007,3,16,"Prescribed Fire",34.578,-93.699
11788,1986,"AR","UNNAMED",2007,3,8,"Prescribed Fire",34.603,-93.659
11789,1457,"AR","UNNAMED",2007,4,3,"Prescribed Fire",34.647,-94.121
11790,5437,"AR","UNNAMED",2007,2,23,"Prescribed Fire",34.649,-93.876
11791,4033,"AR","UNNAMED",2007,3,7,"Prescribed Fire",34.715,-94.205
11792,3222,"AR","UNNAMED",2007,4,9,"Prescribed Fire",34.759,-93.743
11793,3042,"AR","UNNAMED",2007,3,17,"Prescribed Fire",34.779,-94.419
11794,4658,"AR","UNNAMED",2007,4,3,"Prescribed Fire",34.782,-94.254
11795,3052,"AR","UNNAMED",2007,2,27,"Prescribed Fire",34.794,-92.974
11796,3426,"AR","UNNAMED",2007,2,22,"Prescribed Fire",34.804,-94.18
11797,7379,"AR","UNNAMED",2007,3,17,"Prescribed Fire",34.806,-93.727
11798,570,"AR","UNNAMED",2007,2,27,"Prescribed Fire",34.809,-94.083
11799,10593,"AR","UNNAMED",2007,2,21,"Prescribed Fire",34.825,-94.325
11800,1194,"AR","UNNAMED",2007,3,5,"Prescribed Fire",34.849,-91.53
11801,2510,"AR","UNNAMED",2007,2,22,"Prescribed Fire",34.767,-93.645
11802,627,"AR","UNNAMED",2007,3,7,"Prescribed Fire",34.869,-91.478
11803,3311,"AR","UNNAMED",2007,3,7,"Prescribed Fire",34.91,-93.367
11804,2681,"AR","UNNAMED",2007,3,18,"Prescribed Fire",34.907,-94.225
11805,1790,"AR","UNNAMED",2007,2,22,"Prescribed Fire",34.908,-93.179
11806,1956,"AR","UNNAMED",2007,4,9,"Prescribed Fire",34.955,-93.514
11807,791,"AR","UNNAMED",2007,3,19,"Prescribed Fire",34.966,-93.336
11808,1314,"AR","UNNAMED",2007,3,16,"Prescribed Fire",34.995,-92.369
11809,2749,"AR","UNNAMED",2007,4,10,"Wildland Fire Use",35.037,-93.641
11810,2532,"AR","UNNAMED",2007,4,3,"Unknown",35.283,-94.161
11811,1944,"AR","UNNAMED",2007,3,7,"Prescribed Fire",35.531,-92.679
11812,4000,"AR","UNNAMED",2007,4,2,"Prescribed Fire",35.557,-92.781
11813,2455,"AR","UNNAMED",2007,3,19,"Prescribed Fire",35.565,-92.709
11814,1560,"AR","UNNAMED",2007,4,27,"Unknown",35.576,-93.055
11815,3932,"AR","UNNAMED",2007,3,24,"Prescribed Fire",35.584,-93.263
11816,1067,"AR","UNNAMED",2007,3,7,"Prescribed Fire",35.589,-93.325
11817,3227,"AR","UNNAMED",2007,2,23,"Prescribed Fire",35.592,-93.649
11818,553,"AR","UNNAMED",2007,4,27,"Unknown",35.605,-94.028
11819,14993,"AR","UNNAMED",2007,4,2,"Prescribed Fire",35.676,-93.339
11820,850,"AR","UNNAMED",2007,4,2,"Prescribed Fire",35.685,-93.628
11821,14774,"AR","UNNAMED",2007,4,3,"Prescribed Fire",35.714,-93.87
11822,1890,"AR","UNNAMED",2007,3,24,"Prescribed Fire",35.749,-93.308
11823,5504,"AR","UNNAMED",2007,2,23,"Prescribed Fire",35.755,-93.242
11824,1258,"AR","BIG POINT",2007,3,6,"Wildfire",35.756,-92.921
11825,3877,"AR","UNNAMED",2007,2,22,"Prescribed Fire",35.774,-93.016
11826,1878,"AR","GENE RUSH 5",2007,3,8,"Prescribed Fire",35.967,-93.028
11827,559,"AR","UNNAMED",2007,4,27,"Unknown",36.024,-92.482
11828,715,"AR","BUFFALO POINT MAINTENANCE",2007,3,27,"Wildfire",36.075,-92.577
11829,3542,"AR","UNNAMED",2007,2,18,"Prescribed Fire",36.077,-92.333
11830,10389,"AR","DEAD HORSE",2007,2,9,"Wildfire",36.126,-92.465
11831,2031,"AR","UNNAMED",2007,3,6,"Prescribed Fire",36.218,-93.699
11832,1074,"AR","UNNAMED",2007,4,27,"Unknown",36.245,-93.61
11833,1152,"AR","HAYFIELD RECLAMATION RX07",2007,3,26,"Prescribed Fire",36.45,-94.041
11834,1743,"AZ","SAN ANTONIO",2007,5,14,"Wildfire",31.365,-110.647
11835,1328,"AZ","BUENA",2007,6,17,"Wildfire",31.737,-111.38
11836,1409,"AZ","EMPIRE MODERATE",2007,6,8,"Prescribed Fire",31.777,-110.665
11837,6025,"AZ","ALAMBRE",2007,7,7,"Wildfire",31.896,-111.6
11838,3262,"AZ","SQUAW",2007,7,2,"Wildfire",33.37,-109.26
11839,3815,"AZ","BLUE RIVER",2007,5,27,"Wildfire",33.454,-110.258
11840,5195,"AZ","CHITTY",2007,6,30,"Wildfire",33.559,-109.357
11841,2067,"AZ","JUMP",2007,2,25,"Wildfire",34.113,-109.336
11842,1397,"AZ","RX BURN 07 M",2007,6,6,"Prescribed Fire",34.174,-112.077
11843,4246,"AZ","PROMONTORY",2007,5,13,"Wildfire",34.351,-111.014
11844,1029,"AZ","PALACE",2007,3,13,"Wildfire",34.367,-112.399
11845,8127,"AZ","WILKINS",2007,9,12,"Wildfire",34.548,-111.039
11846,5097,"AZ","BIRDIE",2007,7,6,"Wildfire",34.892,-111.546
11847,1788,"AZ","DUTCH",2007,9,5,"Wildland Fire Use",35.144,-112.255
11848,2959,"AZ","OAK RIDGE 3",2007,7,3,"Wildfire",35.533,-109.411
11849,4077,"AZ","GRANDVIEW",2007,8,24,"Prescribed Fire",36.005,-112.082
11850,5354,"AZ","ROOSEVELT WFU",2007,7,19,"Wildland Fire Use",36.181,-111.954
11851,4619,"AZ","UNCLE JIM RX",2007,10,19,"Prescribed Fire",36.235,-112.011
11852,2270,"AZ","SW ROOST",2007,10,19,"Prescribed Fire",36.27,-112.191
11853,3053,"AZ","NORTHWEST RX",2007,10,19,"Prescribed Fire",36.345,-112.269
11854,5925,"AZ","SLIDE",2007,7,5,"Wildfire",36.639,-112.481
11855,21639,"AZ","BLACK ROCK GULCH",2007,7,5,"Wildfire",36.794,-113.737
11856,10224,"AZ","RADIO",2007,7,18,"Wildfire",36.916,-113.728
11857,5037,"CA","INKOPAH",2007,6,5,"Wildfire",32.609,-116.057
11858,90443,"CA","HARRIS",2007,10,21,"Wildfire",32.646,-116.771
11859,2302,"CA","PINE",2007,9,12,"Wildfire",32.786,-116.534
11860,167551,"CA","WITCH",2007,10,21,"Wildfire",33.079,-116.766
11861,47496,"CA","POOMACHA",2007,10,23,"Wildfire",33.3,-116.92
11862,18365,"CA","AMMO FIRE",2007,10,23,"Wildfire",33.346,-117.472
11863,4945,"CA","ISLAND",2007,5,10,"Wildfire",33.359,-118.364
11864,10013,"CA","RICE",2007,10,22,"Wildfire",33.384,-117.18
11865,27605,"CA","SANTIAGO",2007,10,21,"Wildfire",33.72,-117.66
11866,1855,"CA","241 FIRE",2007,3,11,"Wildfire",33.828,-117.747
11867,5529,"CA","CANYON",2007,10,21,"Wildfire",34.053,-118.678
11868,5485,"CA","CORRAL",2007,11,24,"Wildfire",34.054,-118.748
11869,1147,"CA","GRIFFITH PARK",2007,5,8,"Wildfire",34.134,-118.311
11870,12869,"CA","SLIDE",2007,10,22,"Wildfire",34.231,-117.095
11871,1463,"CA","GRASS VALLEY",2007,10,22,"Wildfire",34.267,-117.228
11872,14777,"CA","BUTLER 2",2007,9,14,"Wildfire",34.289,-116.993
11873,4834,"CA","LOS FLORES",2007,3,31,"Wildfire",34.361,-117.269
11874,2678,"CA","MAGIC",2007,10,22,"Wildfire",34.404,-118.622
11875,2437,"CA","NORTH",2007,9,2,"Wildfire",34.416,-118.25
11876,41332,"CA","BUCKWEED",2007,10,21,"Wildfire",34.515,-118.446
11877,37009,"CA","RANCH",2007,10,20,"Wildfire",34.516,-118.727
11878,241846,"CA","ZACA",2007,7,4,"Wildfire",34.695,-119.659
11879,2606,"CA","GORMAN",2007,5,19,"Wildfire",34.758,-118.812
11880,11784,"CA","WHITE",2007,6,24,"Wildfire",34.986,-118.431
11881,1507,"CA","UNNAMED",2007,2,21,"Unknown",34.989,-120.163
11882,1350,"CA","BROWN",2007,6,20,"Wildfire",35.624,-119.768
11883,2078,"CA","JAMES",2007,4,29,"Wildfire",35.749,-118.398
11884,4168,"CA","GOLDLEDGE",2007,6,3,"Wildfire",35.878,-118.428
11885,5399,"CA","TAR",2007,8,10,"Wildfire",35.928,-120.297
11886,2346,"CA","SHANNON",2007,6,3,"Wildfire",35.984,-118.853
11887,2062,"CA","GOLDEN",2007,4,14,"Wildfire",36.03,-116.594
11888,1082,"CA","ROCK 2",2007,7,6,"Wildfire",36.042,-118.781
11889,1073,"CA","GROUSE",2007,8,27,"Wildfire",36.285,-118.428
11890,28447,"CA","INYO COMPLEX (OAK)",2007,7,6,"Wildfire",36.848,-118.279
11891,6581,"CA","INYO COMPLEX (SAGE)",2007,7,6,"Wildfire",37.154,-118.353
11892,47424,"CA","LICK",2007,9,3,"Wildfire",37.223,-121.428
11893,1130,"CA","JACK",2007,10,29,"Wildfire",37.573,-119.663
11894,1212,"CA","LARSON",2007,6,1,"Wildfire",38.551,-119.513
11895,1053,"CA","PHILLIPS",2007,7,16,"Wildfire",38.811,-121.383
11896,3014,"CA","ANGORA",2007,6,23,"Wildfire",38.886,-120.04
11897,1195,"CA","PYRAMID RIDGE VMP RX FY 07",2007,1,31,"Prescribed Fire",39.104,-123.056
11898,1137,"CA","BANGOR",2007,8,7,"Wildfire",39.351,-121.458
11899,4551,"CA","BALLS CANYON",2007,7,10,"Wildfire",39.684,-120.051
11900,23108,"CA","ANTELOPE COMPLEX (WHEELER)",2007,7,5,"Wildfire",40.139,-120.582
11901,65718,"CA","MOONLIGHT",2007,9,3,"Wildfire",40.22,-120.736
11902,1535,"CA","WALLOW",2007,8,29,"Wildfire",40.492,-123.343
11903,1055,"CA","POWER",2007,7,10,"Wildfire",41.012,-121.486
11904,1364,"CA","ELK COMPLEX (ELK)",2007,7,10,"Wildfire",41.617,-123.279
11905,14201,"CA","ELK COMPLEX (KING CREEK 2)",2007,7,10,"Wildfire",41.681,-123.414
11906,2397,"CA","ELK COMPLEX (LITTLE GRIDER)",2007,7,10,"Wildfire",41.804,-123.412
11907,3162,"CA","CHINA BACK COMPLEX",2007,7,10,"Wildfire",41.842,-122.703
11908,8168,"CA","FLETCHER",2007,7,10,"Wildfire",41.971,-120.545
11909,1599,"CO","BEAR",2007,7,8,"Wildfire",37.185,-108.267
11910,1352,"CO","UNNAMED",2007,9,29,"Wildfire",37.46,-103.884
11911,1255,"CO","BRADSHAW",2007,11,7,"Wildfire",39.066,-101.979
11912,1269,"CO","NEWCASTLE",2007,6,18,"Wildfire",39.59,-107.462
11913,3843,"CO","LONE TREE",2007,8,22,"Wildfire",40.44,-108.195
11914,2613,"CO","MUD SPRINGS",2007,8,13,"Wildfire",40.893,-107.577
11915,912,"FL","BLOCKS K L M RX",2007,6,22,"Unknown",25.398,-80.582
11916,728,"FL","HECK HOUSE RX",2007,1,4,"Prescribed Fire",25.63,-80.557
11917,10953,"FL","NE SLOUGH",2007,1,16,"Prescribed Fire",25.73,-80.537
11918,37301,"FL","MFC SOUTH FIRE",2007,8,17,"Wildfire",25.883,-80.545
11919,1826,"FL","BURNS LAKE",2007,4,18,"Wildfire",25.891,-81.205
11920,683,"FL","BASS LAKE",2007,3,16,"Wildfire",25.902,-81.277
11921,3022,"FL","COPELAND2",2007,1,16,"Prescribed Fire",25.962,-81.287
11922,888,"FL","UNNAMED",2007,12,10,"Unknown",25.969,-81.364
11923,1065,"FL","UNNAMED",2007,12,13,"Unknown",25.999,-81.37
11924,1000,"FL","UNNAMED",2007,3,27,"Unknown",26.009,-80.628
11925,1702,"FL","UNNAMED",2007,10,23,"Unknown",26.012,-81.541
11926,60644,"FL","BICY COMPLEX",2007,5,7,"Wildfire",26.02,-81.073
11927,1544,"FL","LTLEDRST2",2007,1,10,"Prescribed Fire",26.021,-81.079
11928,827,"FL","SABLE PALM EAST",2007,6,27,"Wildfire",26.076,-81.65
11929,618,"FL","MERRITT 3",2007,6,22,"Unknown",26.088,-81.496
11930,3290,"FL","DOF 206 8  MERRITT",2007,4,23,"Wildfire",26.1,-81.524
11931,3586,"FL","FAKAHATCHEE 07",2007,5,8,"Wildfire",26.111,-81.437
11932,16278,"FL","BALSA",2007,5,6,"Wildfire",26.117,-81.591
11933,543,"FL","SCOFIELD",2007,6,26,"Wildfire",26.149,-81.643
11934,2027,"FL","C 24 RX BURN",2007,5,29,"Unknown",26.18,-81.355
11935,32578,"FL","UNNAMED",2007,4,17,"Wildfire",26.181,-80.616
11936,10138,"FL","MH 1",2007,7,13,"Wildfire",26.227,-80.748
11937,4299,"FL","BULLSEYE",2007,5,5,"Wildfire",26.235,-80.808
11938,681,"FL","RX1",2007,1,25,"Prescribed Fire",26.235,-80.838
11939,2362,"FL","UNNAMED",2007,4,15,"Wildfire",26.303,-80.667
11940,13275,"FL","APRILS FOOLS",2007,4,1,"Wildfire",26.383,-80.766
11941,7264,"FL","LOXBURN1",2007,3,30,"Prescribed Fire",26.42,-80.351
11942,921,"FL","CROOKS GROVE",2007,2,21,"Unknown",26.457,-81.22
11943,1280,"FL","LOXBURN 5",2007,2,23,"Unknown",26.474,-80.229
11944,877,"FL","MIDNIGHT SPECIAL",2007,7,13,"Wildfire",26.494,-80.454
11945,1089,"FL","CHEROKEE ROAD",2007,4,29,"Unknown",26.539,-81.698
11946,4332,"FL","PATERSON FIRE",2007,5,18,"Unknown",26.552,-81.349
11947,4683,"FL","SCARED ARMADILLO",2007,7,2,"Wildfire",26.56,-80.425
11948,1511,"FL","UNNAMED",2007,2,7,"Unknown",26.561,-81.211
